,id,province,country,name,slug,latitude,longitude
5658,2184,15.0,6,Paderne,paderne,43.286774,-8.176355
5659,4926,32.0,6,Paderne de Allariz,paderne-de-allariz,42.2775,-7.7458333
5660,540,5.0,6,Padiernos,padiernos,40.621102,-4.8451234
5661,1360,9.0,6,Padilla de Abajo,padilla-de-abajo,42.4078089,-4.1767306
5662,1361,9.0,6,Padilla de Arriba,padilla-de-arriba,42.4382054,-4.1947772
5663,4927,32.0,6,Padrenda,padrenda,42.1333333,-8.15
5664,1362,9.0,6,Padrones de Bureba,padrones-de-bureba,42.7048975,-3.532114
5665,2185,15.0,6,Padrón,padrn,42.7389759,-8.660538
5666,2798,18.0,6,Padul,padul,37.0243215,-3.6267194
5667,348,4.0,6,Padules,padules,36.9988404,-2.773482
5668,7150,46.0,6,Paiporta,paiporta,39.4284465,-0.4188691
5669,5987,40.0,6,Pajarejos,pajarejos,41.3903468,-3.5906372
5670,541,5.0,6,Pajares de Adaja,pajares-de-adaja,40.9236506,-4.6404496
5671,5539,37.0,6,Pajares de la Laguna,pajares-de-la-laguna,41.0875867,-5.5090552
5672,7702,49.0,6,Pajares de la Lampreana,pajares-de-la-lampreana,41.7152695,-5.6932983
5673,3694,24.0,6,Pajares de los Oteros,pajares-de-los-oteros,42.329811,-5.4725836
5674,2345,16.0,6,Pajaroncillo,pajaroncillo,39.9451106,-1.734264
5675,2344,16.0,6,Pajarón,pajarn,39.9574198,-1.7830237
5676,542,5.0,6,Palacios de Goda,palacios-de-goda,41.1171009,-4.7838605
5677,1364,9.0,6,Palacios de Riopisuerga,palacios-de-riopisuerga,42.343756,-4.2569884
5678,7703,49.0,6,Palacios de Sanabria,palacios-de-sanabria,42.0549159,-6.5270108
5679,1363,9.0,6,Palacios de la Sierra,palacios-de-la-sierra,41.9635936,-3.1262631
5680,3695,24.0,6,Palacios de la Valduerna,palacios-de-la-valduerna,42.3275399,-5.9386375
5681,5540,37.0,6,Palacios del Arzobispo,palacios-del-arzobispo,41.1655775,-5.8900379
5682,7704,49.0,6,Palacios del Pan,palacios-del-pan,41.6020106,-5.8780041
5683,3696,24.0,6,Palacios del Sil,palacios-del-sil,42.8765912,-6.4330072
5684,5541,37.0,6,Palaciosrubios,palaciosrubios,41.0525585,-5.1953401
5685,1020,8.0,6,Palafolls,palafolls,41.6649756,2.7497678
5686,2561,17.0,6,Palafrugell,palafrugell,41.9171881,3.1638167
5687,2562,17.0,6,Palamós,palams,41.8467643,3.1286356
5688,1886,12.0,6,Palanques,palanques,40.7181193,-0.18057
5689,4249,27.0,6,Palas de Rei,palas-de-rei,42.874241,-7.868907
5690,2563,17.0,6,Palau de Santa Eulàlia,palau-de-santa-eullia,42.1736499,2.9651387
5691,2564,17.0,6,Palau-sator,palau-sator,41.9881533,3.1103357
5692,2565,17.0,6,Palau-saverdera,palau-saverdera,42.3077552,3.1475848
5693,1021,8.0,6,Palau-solità i Plegamans,palau-solit-i-plegamans,41.5886211,2.1792329
5694,7342,47.0,6,Palazuelo de Vedija,palazuelo-de-vedija,41.9293041,-5.1453771
5695,5988,40.0,6,Palazuelos de Eresma,palazuelos-de-eresma,40.9310172,-4.0596709
5696,1366,9.0,6,Palazuelos de Muñó,palazuelos-de-mu,42.1964711,-3.9883741
5697,1365,9.0,6,Palazuelos de la Sierra,palazuelos-de-la-sierra,42.2118139,-3.4599251
5698,5137,34.0,6,Palencia,palencia,42.0124584,-4.5311748
5699,5542,37.0,6,Palencia de Negrilla,palencia-de-negrilla,41.093872,-5.6023612
5700,2092,14.0,6,Palenciana,palenciana,37.2492033,-4.5836511
5701,5138,34.0,6,Palenzuela,palenzuela,42.0952811,-4.1292466
5702,1022,8.0,6,Pallejà,pallej,41.4237214,1.9967008
5703,8924,,23,Palm Beach,,,
5704,836,7.0,6,Palma,palma,39.5719201,2.6165625
5705,7151,46.0,6,Palma de Gandía,palma-de-ganda,38.9245478,-0.2206952
5706,8152,7.0,6,Palma de Mallorca,,,
5707,2093,14.0,6,Palma del Río,palma-del-ro,37.7016346,-5.2837669
5708,7152,46.0,6,Palmera,palmera,38.9421547,-0.1523275
5709,3426,22.0,6,Palo,palo,42.3228234,0.24378
5710,2566,17.0,6,Palol de Revardit,palol-de-revardit,42.071251,2.8030442
5711,6685,44.0,6,Palomar de Arroyos,palomar-de-arroyos,40.779925,-0.7503164
5712,2346,16.0,6,Palomares del Campo,palomares-del-campo,39.9479499,-2.5995875
5713,6131,41.0,6,Palomares del Río,palomares-del-ro,37.3225566,-6.0577165
5714,727,6.0,6,Palomas,palomas,38.6921602,-6.1341561
5715,6892,45.0,6,Palomeque,palomeque,40.1191565,-3.9632985
5716,2347,16.0,6,Palomera,palomera,40.0673517,-2.0505786
5717,1679,10.0,6,Palomero,palomero,40.2459815,-6.2764458
5718,3271,21.0,6,Palos de la Frontera,palos-de-la-frontera,37.2281933,-6.8934261
5719,2567,17.0,6,Pals,pals,41.9712149,3.1488764
5720,2799,18.0,6,Pampaneira,pampaneira,36.9400402,-3.3613388
5721,1367,9.0,6,Pampliega,pampliega,42.2059076,-3.9875874
5722,4815,31.0,6,Pamplona/Iruña,pamplonairua,42.8179879,-1.6441835
5723,1368,9.0,6,Pancorbo,pancorbo,42.635244,-3.1105863
5724,6686,44.0,6,Pancrudo,pancrudo,40.761542,-1.0294726
5725,8016,50.0,6,Paniza,paniza,41.2846742,-1.2123596
5726,3427,22.0,6,Panticosa,panticosa,42.7236828,-0.282123
5727,6893,45.0,6,Pantoja,pantoja,40.0438959,-3.8365515
5728,4250,27.0,6,Pantón,pantn,42.5166667,-7.6
5729,543,5.0,6,Papatrigo,papatrigo,40.8678197,-4.8346766
5730,2348,16.0,6,Paracuellos,paracuellos,39.7174091,-1.7907027
5731,4378,28.0,6,Paracuellos de Jarama,paracuellos-de-jarama,40.504808,-3.5322702
5732,8017,50.0,6,Paracuellos de Jiloca,paracuellos-de-jiloca,41.3134484,-1.639322
5733,8018,50.0,6,Paracuellos de la Ribera,paracuellos-de-la-ribera,41.4246885,-1.5629962
5734,8358,28.0,6,Paracuellos del Jarama,,,
5735,5543,37.0,6,Parada de Arriba,parada-de-arriba,40.9870491,-5.7926489
5736,5544,37.0,6,Parada de Rubiales,parada-de-rubiales,41.1472447,-5.4343466
5737,4928,32.0,6,Parada de Sil,parada-de-sil,42.3828108,-7.5685253
5738,6132,41.0,6,Paradas,paradas,37.2898099,-5.4972184
5739,4251,27.0,6,Paradela,paradela,42.7486635,-7.5897372
5740,5545,37.0,6,Paradinas de San Juan,paradinas-de-san-juan,40.9835325,-5.1533117
5741,4533,29.0,6,Parauta,parauta,36.6553287,-5.1296273
5742,236,3.0,6,Parcent,parcent,38.7455263,-0.0661097
5743,1369,9.0,6,Pardilla,pardilla,41.5506325,-3.7102327
5744,2568,17.0,6,Pardines,pardines,42.3127142,2.2131128
5745,3014,19.0,6,Pardos,pardos,40.9477876,-1.9251475
5746,2349,16.0,6,Paredes,paredes,40.0646001,-2.8539386
5747,6894,45.0,6,Paredes de Escalona,paredes-de-escalona,40.2058068,-4.4288414
5748,5140,34.0,6,Paredes de Nava,paredes-de-nava,42.1529709,-4.6943495
5749,3015,19.0,6,Paredes de Sigüenza,paredes-de-sigenza,41.2432706,-2.7338362
5750,3016,19.0,6,Pareja,pareja,40.5568093,-2.6504413
5751,1025,8.0,6,Parets del Vallès,parets-del-valls,41.5735512,2.2337939
5752,8157,8.0,6,Parets del Vallés,,,
5753,8485,,9,Paris,,,
5754,4379,28.0,6,Parla,parla,40.2375383,-3.7727413
5755,2569,17.0,6,Parlavà,parlav,42.0218778,3.0318014
5756,5010,33.0,6,Parres,parres,43.37,-5.19
5757,6895,45.0,6,Parrillas,parrillas,40.0610596,-5.0638581
5758,349,4.0,6,Partaloa,partaloa,37.4060417,-2.2264336
5759,1370,9.0,6,Partido de la Sierra en Tobalina,partido-de-la-sierra-en-tobalina,42.7166667,-3.2333333
5760,9035,22.0,6,Parzan,,,
5761,8143,,9,París,,,
5762,8497,,9,París ,,,
5763,3201,20.0,6,Pasaia,pasaia,43.3252778,-1.9211111
5764,8133,20.0,6,Pasaia-Pasajes,,,
5765,1680,10.0,6,Pasarón de la Vera,pasarn-de-la-vera,40.0524272,-5.8202423
5766,545,5.0,6,Pascualcobo,pascualcobo,40.6569751,-5.2768843
5767,6449,43.0,6,Passanant i Belltall,passanant-i-belltall,41.5316405,1.1970802
5768,5546,37.0,6,Pastores,pastores,40.5151282,-6.5093229
5769,3017,19.0,6,Pastrana,pastrana,40.4179401,-2.9226052
5770,8019,50.0,6,Pastriz,pastriz,41.6182415,-0.7817926
5771,7154,46.0,6,Paterna,paterna,39.5020648,-0.4405986
5772,1789,11.0,6,Paterna de Rivera,paterna-de-rivera,36.5233289,-5.8660532
5773,3272,21.0,6,Paterna del Campo,paterna-del-campo,37.4209594,-6.4014308
5774,109,2.0,6,Paterna del Madera,paterna-del-madera,38.5972247,-2.3461098
5775,350,4.0,6,Paterna del Río,paterna-del-ro,37.0208808,-2.9530868
5776,4380,28.0,6,Patones,patones,40.8557291,-3.48511
5777,2570,17.0,6,Pau,pau,42.3146032,3.1143682
5778,1887,12.0,6,Pavías,pavas,39.9737537,-0.4824016
5779,3273,21.0,6,Paymogo,paymogo,37.7406366,-7.3459937
5780,5141,34.0,6,Payo de Ojeda,payo-de-ojeda,42.7207058,-4.4800364
5781,5307,36.0,6,Pazos de Borbén,pazos-de-borbn,42.2938274,-8.5315965
5782,4146,26.0,6,Pazuengos,pazuengos,42.3183894,-2.9255842
5783,8929,,7,Países Bajos,,,
5784,8870,,7,Países Bajos ,,,
5785,6450,43.0,6,Paüls,6450-pals,40.9221151,0.4018317
5786,3562,23.0,6,Peal de Becerro,peal-de-becerro,37.9133184,-3.1216546
5787,351,4.0,6,Pechina,pechina,36.9166694,-2.4406249
5788,4254,27.0,6,Pedrafita do Cebreiro,pedrafita-do-cebreiro,42.7262368,-7.0212258
5789,7345,47.0,6,Pedrajas de San Esteban,pedrajas-de-san-esteban,41.3392821,-4.5800587
5790,7155,46.0,6,Pedralba,pedralba,39.6048468,-0.7265272
5791,7705,49.0,6,Pedralba de la Pradería,pedralba-de-la-pradera,42.0269893,-6.6961183
5792,5989,40.0,6,Pedraza,pedraza,41.1304238,-3.8095683
5793,5548,37.0,6,Pedraza de Alba,pedraza-de-alba,40.7543847,-5.3752936
5794,5142,34.0,6,Pedraza de Campos,pedraza-de-campos,41.9840372,-4.7348766
5795,237,3.0,6,Pedreguer,pedreguer,38.7938861,0.0345502
5796,6133,41.0,6,Pedrera,pedrera,37.2230136,-4.8967539
5797,2571,17.0,6,Pedret i Marzà,pedret-i-marz,42.3104846,3.0680864
5798,4381,28.0,6,Pedrezuela,pedrezuela,40.7436857,-3.603798
5799,2094,14.0,6,Pedro Abad,pedro-abad,37.9670756,-4.4572259
5800,546,5.0,6,Pedro Bernardo,pedro-bernardo,40.2428691,-4.9147649
5801,2800,18.0,6,Pedro Martínez,pedro-martnez,37.5016808,-3.2306591
5802,2005,13.0,6,Pedro Muñoz,pedro-muoz,39.4055191,-2.9477986
5803,547,5.0,6,Pedro-Rodríguez,pedro-rodrguez,40.9368388,-4.7848447
5804,2095,14.0,6,Pedroche,pedroche,38.4287313,-4.7634378
5805,8020,50.0,6,Pedrola,pedrola,41.7916246,-1.2140055
5806,1371,9.0,6,Pedrosa de Duero,pedrosa-de-duero,41.7118409,-3.9870981
5807,1372,9.0,6,Pedrosa de Río Úrbel,pedrosa-de-ro-rbel,42.4097091,-3.8213243
5808,5143,34.0,6,Pedrosa de la Vega,pedrosa-de-la-vega,42.4824805,-4.7459252
5809,1374,9.0,6,Pedrosa del Príncipe,pedrosa-del-prncipe,42.2492444,-4.198915
5810,1373,9.0,6,Pedrosa del Páramo,pedrosa-del-pramo,42.4422374,-3.9727686
5811,7346,47.0,6,Pedrosa del Rey,pedrosa-del-rey,41.556229,-5.2062528
5812,5549,37.0,6,Pedrosillo de Alba,pedrosillo-de-alba,40.8225353,-5.3954487
5813,5550,37.0,6,Pedrosillo de los Aires,pedrosillo-de-los-aires,40.7145162,-5.7050289
5814,5551,37.0,6,Pedrosillo el Ralo,pedrosillo-el-ralo,41.0629067,-5.5498435
5815,4147,26.0,6,Pedroso,pedroso,42.3003936,-2.718856
5816,1681,10.0,6,Pedroso de Acim,pedroso-de-acim,39.8239964,-6.4130598
5817,3563,23.0,6,Pegalajar,pegalajar,37.7379734,-3.6510984
5818,238,3.0,6,Pego,pego,38.8432355,-0.1175528
5819,548,5.0,6,Peguerinos,peguerinos,40.6272848,-4.2327275
5820,5553,37.0,6,Pelabravo,pelabravo,40.9366876,-5.5781268
5821,6896,45.0,6,Pelahustán,pelahustn,40.1762657,-4.5969358
5822,5554,37.0,6,Pelarrodríguez,pelarrodrguez,40.887461,-6.2128317
5823,5555,37.0,6,Pelayos,pelayos,40.6491082,-5.5747609
5824,4382,28.0,6,Pelayos de la Presa,pelayos-de-la-presa,40.3595374,-4.3341385
5825,5990,40.0,6,Pelayos del Arroyo,pelayos-del-arroyo,41.0516145,-3.9414719
5826,7707,49.0,6,Peleagonzalo,peleagonzalo,41.4820893,-5.4818185
5827,7708,49.0,6,Peleas de Abajo,peleas-de-abajo,41.3931443,-5.6902283
5828,2801,18.0,6,Peligros,peligros,37.2312162,-3.6294149
5829,5795,39.0,6,Penagos,penagos,43.3515395,-3.8141303
5830,8694,3.0,6,Penaguila,,,
5831,3950,25.0,6,Penelles,penelles,41.7578313,0.9648493
5832,239,3.0,6,Penàguila,penguila,38.6794161,-0.3590004
5833,1888,12.0,6,Peníscola/Peñíscola,penscolapescola,40.3602859,0.4028515
5834,6897,45.0,6,Pepino,pepino,40.0320927,-4.8027871
5835,7710,49.0,6,Peque,peque,42.0736762,-6.2755442
5836,6689,44.0,6,Peracense,peracense,40.6417255,-1.4694992
5837,1026,8.0,6,Perafita,perafita,42.0415946,2.1071576
5838,6451,43.0,6,Perafort,perafort,41.1920035,1.2560161
5839,1376,9.0,6,Peral de Arlanza,peral-de-arlanza,42.0760305,-4.0775123
5840,2573,17.0,6,Peralada,peralada,42.3079643,3.0104516
5841,1683,10.0,6,Peraleda de San Román,peraleda-de-san-romn,39.7410317,-5.3864277
5842,1682,10.0,6,Peraleda de la Mata,peraleda-de-la-mata,39.8539484,-5.4613553
5843,730,6.0,6,Peraleda del Zaucejo,peraleda-del-zaucejo,38.4741584,-5.5656808
5844,6690,44.0,6,Peralejos,peralejos,40.4845574,-1.0331995
5845,5561,37.0,6,Peralejos de Abajo,peralejos-de-abajo,41.0055488,-6.3643856
5846,5562,37.0,6,Peralejos de Arriba,peralejos-de-arriba,41.0066068,-6.3335608
5847,3021,19.0,6,Peralejos de las Truchas,peralejos-de-las-truchas,40.5925682,-1.909166
5848,5144,34.0,6,Perales,perales,42.1941304,-4.580409
5849,4383,28.0,6,Perales de Tajuña,perales-de-tajua,40.2345311,-3.3521981
5850,6691,44.0,6,Perales del Alfambra,perales-del-alfambra,40.6341446,-1.0033483
5851,1684,10.0,6,Perales del Puerto,perales-del-puerto,40.1544769,-6.6813197
5852,3430,22.0,6,Peralta de Alcofea,peralta-de-alcofea,41.9319623,-0.0664381
5853,3431,22.0,6,Peralta de Calasanz,peralta-de-calasanz,42.0181122,0.3936722
5854,4816,31.0,6,Peralta/Azkoien,peraltaazkoien,42.3388367,-1.7974626
5855,3432,22.0,6,Peraltilla,peraltilla,42.0552738,-0.0169962
5856,3022,19.0,6,Peralveche,peralveche,40.6106567,-2.4494819
5857,3951,25.0,6,Peramola,peramola,42.0585797,1.2673349
5858,3698,24.0,6,Peranzanes,peranzanes,42.8767808,-6.6343205
5859,3433,22.0,6,Perarrúa,perarra,42.2676566,0.3514397
5860,8022,50.0,6,Perdiguera,perdiguera,41.7536734,-0.6316877
5861,7712,49.0,6,Pereruela,pereruela,41.4168547,-5.8786938
5862,5563,37.0,6,Pereña de la Ribera,perea-de-la-ribera,41.2404444,-6.5239114
5863,4534,29.0,6,Periana,periana,36.9269437,-4.1873042
5864,7713,49.0,6,Perilla de Castro,perilla-de-castro,41.7262974,-5.8764511
5865,8443,40.0,6,Perogordo,,,
5866,5564,37.0,6,Peromingo,peromingo,40.4643294,-5.7726833
5867,5991,40.0,6,Perosillo,perosillo,41.392782,-4.1409257
5868,3434,22.0,6,Pertusa,pertusa,42.0021118,-0.1273263
5869,5797,39.0,6,Pesaguero,pesaguero,43.0770416,-4.5389779
5870,1685,10.0,6,Pescueza,pescueza,39.9183187,-6.6463701
5871,5013,33.0,6,Pesoz,pesoz,43.2579746,-6.8766169
5872,5798,39.0,6,Pesquera,pesquera,43.0822311,-4.0794553
5873,7349,47.0,6,Pesquera de Duero,pesquera-de-duero,41.642652,-4.1574037
5874,4817,31.0,6,Petilla de Aragón,petilla-de-aragn,42.460675,-1.087136
5875,837,7.0,6,Petra,petra,39.6952629,3.0175712
5876,8912,,33,Petra,,,
5877,8885,,33,Petra ,,,
5878,240,3.0,6,Petrer,petrer,38.4774394,-0.7742523
5879,7156,46.0,6,Petrés,petrs,39.6835427,-0.3094834
5880,4931,32.0,6,Petín,petn,42.3825703,-7.1258767
5881,4384,28.0,6,Pezuela de las Torres,pezuela-de-las-torres,40.4186902,-3.1776055
5882,5557,37.0,6,Peñacaballera,peacaballera,40.3441118,-5.860608
5883,38,1.0,6,Peñacerrada-Urizaharra,peacerrada-urizaharra,42.6440952,-2.7133745
5884,7347,47.0,6,Peñafiel,peafiel,41.5946345,-4.1181072
5885,6135,41.0,6,Peñaflor,peaflor,37.7072609,-5.3464116
5886,7348,47.0,6,Peñaflor de Hornija,peaflor-de-hornija,41.7113261,-4.9824247
5887,3428,22.0,6,Peñalba,pealba,41.5000094,-0.0384445
5888,549,5.0,6,Peñalba de Ávila,pealba-de-vila,40.7717636,-4.7473592
5889,729,6.0,6,Peñalsordo,pealsordo,38.8191795,-5.1141062
5890,3020,19.0,6,Peñalver,pealver,40.5799541,-2.8889089
5891,3019,19.0,6,Peñalén,pealn,40.6658415,-2.0692589
5892,5011,33.0,6,Peñamellera Alta,peamellera-alta,43.32,-4.71
5893,5012,33.0,6,Peñamellera Baja,peamellera-baja,43.31,-4.59
5894,5558,37.0,6,Peñaparda,peaparda,40.3207053,-6.6702396
5895,5559,37.0,6,Peñaranda de Bracamonte,pearanda-de-bracamonte,40.9039395,-5.2028958
5896,1375,9.0,6,Peñaranda de Duero,pearanda-de-duero,41.6887618,-3.4802972
5897,5560,37.0,6,Peñarandilla,pearandilla,40.8821896,-5.3920902
5898,6688,44.0,6,Peñarroya de Tastavins,pearroya-de-tastavins,40.7553843,0.0393172
5899,2096,14.0,6,Peñarroya-Pueblonuevo,pearroya-pueblonuevo,38.3030394,-5.2728515
5900,5796,39.0,6,Peñarrubia,pearrubia,43.2572222,-4.5830556
5901,110,2.0,6,Peñas de San Pedro,peas-de-san-pedro,38.7272195,-2.0041893
5902,111,2.0,6,Peñascosa,peascosa,38.6711758,-2.4107079
5903,7709,49.0,6,Peñausende,peausende,41.2865147,-5.8674892
5904,7157,46.0,6,Picanya,picanya,39.436252,-0.4346522
5905,7158,46.0,6,Picassent,picassent,39.3599993,-0.4626281
5906,2006,13.0,6,Picón,picn,39.049757,-4.0608332
5907,2007,13.0,6,Piedrabuena,piedrabuena,39.0327726,-4.1756454
5908,8163,5.0,6,Piedrahita,,,
5909,7715,49.0,6,Piedrahita de Castro,piedrahita-de-castro,41.6807735,-5.7287073
5910,550,5.0,6,Piedrahíta,piedrahta,40.4633952,-5.3281937
5911,551,5.0,6,Piedralaves,piedralaves,40.3173548,-4.6980902
5912,4818,31.0,6,Piedramillera,piedramillera,42.6319244,-2.2036335
5913,1687,10.0,6,Piedras Albas,piedras-albas,39.785056,-6.9268071
5914,8023,50.0,6,Piedratajada,piedratajada,42.1194983,-0.8055548
5915,1027,8.0,6,Piera,piera,41.5179711,1.7432683
5916,241,3.0,6,Pilar de la Horadada,pilar-de-la-horadada,37.8653829,-0.7925081
5917,6136,41.0,6,Pilas,pilas,37.3016747,-6.3024492
5918,7159,46.0,6,Piles,piles,38.940808,-0.1345093
5919,5014,33.0,6,Piloña,piloa,43.35,-5.35
5920,8024,50.0,6,Pina de Ebro,pina-de-ebro,41.4872749,-0.5319692
5921,1889,12.0,6,Pina de Montalgrao,pina-de-montalgrao,40.0206702,-0.6548302
5922,2357,16.0,6,Pinarejo,pinarejo,39.6161368,-2.424043
5923,5992,40.0,6,Pinarejos,pinarejos,41.2592981,-4.2948785
5924,5993,40.0,6,Pinarnegrillo,pinarnegrillo,41.1903554,-4.210704
5925,1379,9.0,6,Pineda Trasmonte,pineda-trasmonte,41.9088065,-3.6956279
5926,2358,16.0,6,Pineda de Gigüela,pineda-de-gigela,40.087035,-2.5418075
5927,1028,8.0,6,Pineda de Mar,pineda-de-mar,41.6275068,2.6894543
5928,1378,9.0,6,Pineda de la Sierra,pineda-de-la-sierra,42.2159591,-3.2973703
5929,5565,37.0,6,Pinedas,pinedas,40.445335,-5.9600916
5930,3952,25.0,6,Pinell de Solsonès,pinell-de-solsons,41.9711502,1.3998185
5931,7160,46.0,6,Pinet,pinet,38.9833387,-0.338099
5932,1382,9.0,6,Pinilla Trasmonte,pinilla-trasmonte,41.8734799,-3.6200328
5933,3023,19.0,6,Pinilla de Jadraque,pinilla-de-jadraque,41.0203105,-2.9430147
5934,3024,19.0,6,Pinilla de Molina,pinilla-de-molina,40.6802011,-1.8804455
5935,7716,49.0,6,Pinilla de Toro,pinilla-de-toro,41.6275959,-5.365041
5936,1380,9.0,6,Pinilla de los Barruecos,pinilla-de-los-barruecos,41.9189056,-3.305166
5937,1381,9.0,6,Pinilla de los Moros,pinilla-de-los-moros,42.0680186,-3.3273114
5938,6279,42.0,6,Pinilla del Campo,pinilla-del-campo,41.7171482,-2.0834763
5939,4385,28.0,6,Pinilla del Valle,pinilla-del-valle,40.9261974,-3.8193923
5940,4148,26.0,6,Pinillos,pinillos,42.1991839,-2.5966505
5941,7717,49.0,6,Pino del Oro,pino-del-oro,41.5757189,-6.1210588
5942,5146,34.0,6,Pino del Río,pino-del-ro,42.6443938,-4.8078332
5943,1688,10.0,6,Pinofranqueado,pinofranqueado,40.3034874,-6.3327128
5944,2804,18.0,6,Pinos Genil,pinos-genil,37.1633948,-3.5026353
5945,2805,18.0,6,Pinos Puente,pinos-puente,37.2514605,-3.7509953
5946,8025,50.0,6,Pinseque,pinseque,41.7370229,-1.1031195
5947,4386,28.0,6,Pinto,pinto,40.2445452,-3.6960129
5948,3953,25.0,6,Pinós,pins,41.8277357,1.5425479
5949,1689,10.0,6,Piornal,piornal,40.117037,-5.8506208
5950,3025,19.0,6,Pioz,pioz,40.4635695,-3.1757373
5951,3026,19.0,6,Piqueras,piqueras,40.6634872,-1.7217696
5952,2359,16.0,6,Piqueras del Castillo,piqueras-del-castillo,39.7205422,-2.0833839
5953,6455,43.0,6,Pira,pira,41.4239445,1.2021584
5954,3435,22.0,6,Piracés,piracs,42.004838,-0.3162075
5955,6692,44.0,6,Pitarque,pitarque,40.6485917,-0.5922781
5956,5567,37.0,6,Pitiegua,pitiegua,41.0614475,-5.4679378
5957,4819,31.0,6,Pitillas,pitillas,42.4220017,-1.6223377
5958,4535,29.0,6,Pizarra,pizarra,36.7671676,-4.7074554
5959,5568,37.0,6,Pizarral,pizarral,40.6161234,-5.6528214
5960,5799,39.0,6,Piélagos,pilagos,43.3865695,-3.9572374
5961,1377,9.0,6,Piérnigas,pirnigas,42.5900764,-3.4128036
5962,5147,34.0,6,Piña de Campos,pia-de-campos,42.2138247,-4.437123
5963,7350,47.0,6,Piña de Esgueva,pia-de-esgueva,41.7289613,-4.4273243
5964,7351,47.0,6,Piñel de Abajo,piel-de-abajo,41.6744186,-4.1473859
5965,7352,47.0,6,Piñel de Arriba,piel-de-arriba,41.6994446,-4.1279229
5966,4932,32.0,6,Piñor,pior,42.4981615,-8.0047521
5967,4387,28.0,6,Piñuécar-Gandullas,piucar-gandullas,41.0129151,-3.6020664
5968,3436,22.0,6,Plan,plan,42.5816617,0.3371799
5969,243,3.0,6,Planes,planes,38.7855014,-0.344533
5970,2575,17.0,6,Planoles,planoles,42.3160941,2.1028005
5971,1690,10.0,6,Plasencia,plasencia,40.0305019,-6.0882512
5972,8027,50.0,6,Plasencia de Jalón,plasencia-de-jaln,41.6813311,-1.2295073
5973,1691,10.0,6,Plasenzuela,plasenzuela,39.3816933,-6.0472506
5974,8201,17.0,6,Platja d´Aro,,,
5975,9040,38.0,6,Playa de las Américas,,,
5976,8028,50.0,6,Pleitas,pleitas,41.7119929,-1.2017949
5977,8029,50.0,6,Plenas,plenas,41.111137,-0.9645611
5978,7552,48.0,6,Plentzia,plentzia,43.4044298,-2.9501018
5979,4590,30.0,6,Pliego,pliego,37.8823923,-1.4574909
5980,6693,44.0,6,Plou,plou,40.9920228,-0.8543398
5981,9015,,1,Plymouth,,,
5982,8802,,1,Plymouth ,,,
5983,5148,34.0,6,Población de Arroyo,poblacin-de-arroyo,42.3366117,-4.8741609
5984,5149,34.0,6,Población de Campos,poblacin-de-campos,42.2698692,-4.4471036
5985,5150,34.0,6,Población de Cerrato,poblacin-de-cerrato,41.7928562,-4.4283613
5986,3699,24.0,6,Pobladura de Pelayo García,pobladura-de-pelayo-garca,42.3061547,-5.6858271
5987,7719,49.0,6,Pobladura de Valderaduey,pobladura-de-valderaduey,41.7004639,-5.5416727
5988,7720,49.0,6,Pobladura del Valle,pobladura-del-valle,42.1025824,-5.7342338
5989,8537,8.0,6,Poblenou,,,
5990,2008,13.0,6,Poblete,poblete,38.9358428,-3.981476
5991,6460,43.0,6,Poboleda,poboleda,41.2349586,0.8457368
5992,8227,,1,Pocklington,,,
5993,5308,36.0,6,Poio,poio,42.4444632,-8.7150831
5994,4256,27.0,6,Pol,pol,43.1527209,-7.330053
5995,5800,39.0,6,Polaciones,polaciones,43.1091667,-4.4047222
5996,5801,39.0,6,Polanco,polanco,43.3849996,-4.0161943
5997,5151,34.0,6,Polentinos,polentinos,42.9391259,-4.527209
5998,3437,22.0,6,Poleñino,poleino,41.8704856,-0.3096014
5999,1032,8.0,6,Polinyà,poliny,41.5575011,2.1562432
6000,7165,46.0,6,Polinyà de Xúquer,poliny-de-xquer,39.1960667,-0.3696187
6001,839,7.0,6,Pollença,pollena,39.6952629,3.0175712
6002,7353,47.0,6,Pollos,pollos,41.4447206,-5.1277666
6003,245,3.0,6,Polop,polop,38.6226302,-0.1259112
6004,2808,18.0,6,Polopos,polopos,36.7955277,-3.2971353
6005,6898,45.0,6,Polán,poln,39.789124,-4.1682006
6006,2807,18.0,6,Polícar,polcar,37.2576437,-3.2321024
6007,5152,34.0,6,Pomar de Valdivia,pomar-de-valdivia,42.7739192,-4.1696248
6008,8030,50.0,6,Pomer,pomer,41.6381537,-1.8423078
6009,3701,24.0,6,Ponferrada,ponferrada,42.5463315,-6.5908331
6010,5015,33.0,6,Ponga,ponga,43.19,-5.16
6011,2576,17.0,6,Pont de Molins,pont-de-molins,42.3139539,2.9289855
6012,5309,36.0,6,Ponte Caldelas,ponte-caldelas,42.3892454,-8.5031091
6013,5310,36.0,6,Ponteareas,ponteareas,42.1763714,-8.502382
6014,2188,15.0,6,Ponteceso,ponteceso,43.2426933,-8.900965
6015,5311,36.0,6,Pontecesures,pontecesures,42.7243729,-8.6488431
6016,2189,15.0,6,Pontedeume,pontedeume,43.4025778,-8.1526906
6017,4934,32.0,6,Pontedeva,pontedeva,42.1686111,-8.1391667
6018,5312,36.0,6,Pontevedra,pontevedra,42.4336191,-8.648053
6019,6462,43.0,6,Pontils,pontils,41.4772418,1.3882711
6020,1034,8.0,6,Pontons,pontons,41.4159878,1.5166998
